grid_cell,grid_lat,grid_lon,volume,impact
"12.98678,77.47002",12.986778,77.470018,1,2.0
"12.91895,77.54612",12.91895,77.546125,1,2.0
"12.91895,77.51153",12.91895,77.511531,1,2.0
"12.98678,77.71218",12.986778,77.712177,1,2.0
"12.91669,77.66375",12.916689,77.663745,1,2.0
"12.91669,77.64068",12.916689,77.640683,1,2.0
"12.91443,77.61993",12.914428,77.619926,1,2.0
"12.98904,77.56458",12.989039,77.564576,1,2.0
"12.98904,77.48616",12.989039,77.486162,1,2.0
"12.98904,77.61762",12.989039,77.61762,1,2.0
"12.91443,77.67528",12.914428,77.675277,1,2.0
"12.91443,77.64068",12.914428,77.640683,1,2.0
"12.98904,77.72371",12.989039,77.723708,1,2.0
"12.98904,77.71679",12.989039,77.71679,1,2.0
"12.98226,77.72602",12.982256,77.726015,1,2.0
"12.92121,77.62684",12.921211,77.626845,1,2.0
"12.86017,77.6453",12.860166,77.645295,1,2.0
"12.86017,77.61301",12.860166,77.613007,1,2.0
"12.86017,77.58994",12.860166,77.589945,1,2.0
"12.8579,77.70295",12.857905,77.702952,1,2.0
"12.8579,77.65913",12.857905,77.659133,1,2.0
"13.08626,77.49308",13.086259,77.493081,1,2.0
"13.084,77.55304",13.083998,77.553044,1,2.0
"13.084,77.55074",13.083998,77.550738,1,2.0
"13.08174,77.59225",13.081737,77.592251,1,2.0
"12.91895,77.6845",12.91895,77.684502,1,2.0
"12.91895,77.6822",12.91895,77.682196,1,2.0
"12.92121,77.56458",12.921211,77.564576,1,2.0
"12.92121,77.47232",12.921211,77.472325,1,2.0
"12.98452,77.67758",12.984517,77.677583,1,2.0
"12.98,77.65452",12.979995,77.65452,1,2.0
"12.92347,77.66375",12.923472,77.663745,1,2.0
"12.92347,77.62915",12.923472,77.629151,1,2.0
"13.09304,77.48847",13.093042,77.488469,1,2.0
"13.08852,77.63376",13.08852,77.633764,1,2.0
"13.08852,77.55535",13.08852,77.555351,1,2.0
"12.86243,77.53229",12.862427,77.532288,1,2.0
"12.98226,77.52537",12.982256,77.525369,1,2.0
"12.98,77.73293",12.979995,77.732934,1,2.0
"12.98,77.71448",12.979995,77.714483,1,2.0
"12.98226,77.56458",12.982256,77.564576,1,2.0
"12.92347,77.59686",12.923472,77.596863,1,2.0
"12.98226,77.62454",12.982256,77.624539,1,2.0
"12.92347,77.52998",12.923472,77.529982,1,2.0
"12.92121,77.65452",12.921211,77.65452,1,2.0
"12.98226,77.76983",12.982256,77.769834,1,2.0
"12.97773,77.67758",12.977734,77.677583,1,2.0
"12.97773,77.6107",12.977734,77.610701,1,2.0
"12.92799,77.62454",12.927994,77.624539,1,2.0
"13.0953,77.59225",13.095303,77.592251,1,2.0
"13.0953,77.58994",13.095303,77.589945,1,2.0
"13.0953,77.57841",13.095303,77.578413,1,2.0
"12.98,77.51845",12.979995,77.51845,1,2.0
"12.97773,77.72371",12.977734,77.723708,1,2.0
"12.98,77.56458",12.979995,77.564576,1,2.0
"12.92573,77.67066",12.925733,77.670664,1,2.0
"12.92573,77.58994",12.925733,77.589945,1,2.0
"12.92573,77.56688",12.925733,77.566882,1,2.0
"12.92573,77.51614",12.925733,77.516144,1,2.0
"12.92573,77.47463",12.925733,77.474631,1,2.0
"12.92347,77.73755",12.923472,77.737546,1,2.0
"12.98,77.71218",12.979995,77.712177,1,2.0
"12.93478,77.5369",12.934777,77.5369,1,2.0
"13.10661,77.60378",13.106607,77.603782,1,2.0
"13.09982,77.63146",13.099825,77.631458,1,2.0
"13.09982,77.59686",13.099825,77.596863,1,2.0
"12.97547,77.6107",12.975473,77.610701,1,2.0
"12.93252,77.53459",12.932516,77.534594,1,2.0
"12.93252,77.51153",12.932516,77.511531,1,2.0
"12.97547,77.70756",12.975473,77.707565,1,2.0
"12.97547,77.65452",12.975473,77.65452,1,2.0
"12.97773,77.51614",12.977734,77.516144,1,2.0
"12.93026,77.62915",12.930255,77.629151,1,2.0
"12.93026,77.62684",12.930255,77.626845,1,2.0
"12.93026,77.55304",12.930255,77.553044,1,2.0
"12.93026,77.53921",12.930255,77.539207,1,2.0
"12.93026,77.50461",12.930255,77.504613,1,2.0
"12.97773,77.7214",12.977734,77.721402,1,2.0
"13.11791,77.6107",13.117912,77.610701,1,2.0
"13.11565,77.57841",13.115651,77.578413,1,2.0
"13.10887,77.60148",13.108868,77.601476,1,2.0
"13.10887,77.57841",13.108868,77.578413,1,2.0
"12.93704,77.56688",12.937038,77.566882,1,2.0
"12.93478,77.56688",12.934777,77.566882,1,2.0
"12.93478,77.74677",12.934777,77.746771,1,2.0
"12.97321,77.70295",12.973213,77.702952,1,2.0
"12.97321,77.67758",12.973213,77.677583,1,2.0
"12.97321,77.67066",12.973213,77.670664,1,2.0
"12.97547,77.51153",12.975473,77.511531,1,2.0
"12.97547,77.50922",12.975473,77.509225,1,2.0
"12.97321,77.70756",12.973213,77.707565,1,2.0
"12.93252,77.62684",12.932516,77.626845,1,2.0
"12.93252,77.55996",12.932516,77.559963,1,2.0
"12.93252,77.55766",12.932516,77.557657,1,2.0
"12.9393,77.74447",12.939299,77.744465,1,2.0
"12.9393,77.68681",12.939299,77.686808,1,2.0
"12.9393,77.62684",12.939299,77.626845,1,2.0
"13.13374,77.56919",13.133738,77.569188,1,2.0
"13.1247,77.57149",13.124695,77.571494,1,2.0
"13.12017,77.63376",13.120173,77.633764,1,2.0
"12.8579,77.6453",12.857905,77.645295,1,2.0
"12.8579,77.52768",12.857905,77.527675,1,2.0
"12.85564,77.58994",12.855644,77.589945,1,2.0
"12.85338,77.67297",12.853383,77.67297,1,2.0
"12.9393,77.54843",12.939299,77.548432,1,2.0
"12.9393,77.53459",12.939299,77.534594,1,2.0
"12.93704,77.68681",12.937038,77.686808,1,2.0
"12.97321,77.50461",12.973213,77.504613,1,2.0
"12.93704,77.59456",12.937038,77.594557,1,2.0
"12.97095,77.67758",12.970952,77.677583,1,2.0
"13.16087,77.64299",13.16087,77.642989,1,2.0
"13.14278,77.61531",13.142782,77.615314,1,2.0
"13.13826,77.61531",13.13826,77.615314,1,2.0
"12.96643,77.49769",12.96643,77.497694,1,2.0
"12.96417,77.6476",12.964169,77.647601,1,2.0
"12.94382,77.75138",12.94382,77.751384,1,2.0
"12.94608,77.62223",12.946081,77.622232,1,2.0
"12.94608,77.61993",12.946081,77.619926,1,2.0
"12.94382,77.62915",12.94382,77.629151,1,2.0
"12.94382,77.62223",12.94382,77.622232,1,2.0
"12.94156,77.69834",12.941559,77.698339,1,2.0
"12.96869,77.49078",12.968691,77.490775,1,2.0
"12.94156,77.6822",12.941559,77.682196,1,2.0
"12.97095,77.50922",12.970952,77.509225,1,2.0
"12.96869,77.71448",12.968691,77.714483,1,2.0
"12.97095,77.52768",12.970952,77.527675,1,2.0
"13.17217,77.72602",13.172174,77.726015,1,2.0
"12.84434,77.67989",12.84434,77.679889,1,2.0
"12.84434,77.67066",12.84434,77.670664,1,2.0
"12.84434,77.66605",12.84434,77.666052,1,2.0
"12.84434,77.65683",12.84434,77.656827,1,2.0
"12.84434,77.6453",12.84434,77.645295,1,2.0
"12.96191,77.71218",12.961908,77.712177,1,2.0
"12.96191,77.70987",12.961908,77.709871,1,2.0
"12.96191,77.6453",12.961908,77.645295,1,2.0
"12.9506,77.48616",12.950603,77.486162,1,2.0
"12.94834,77.61993",12.948342,77.619926,1,2.0
"12.96417,77.63607",12.964169,77.63607,1,2.0
"12.94834,77.55766",12.948342,77.557657,1,2.0
"12.94608,77.74447",12.946081,77.744465,1,2.0
"12.94608,77.6476",12.946081,77.647601,1,2.0
"12.94608,77.64068",12.946081,77.640683,1,2.0
"12.95286,77.74447",12.952864,77.744465,1,2.0
"12.95965,77.54612",12.959647,77.546125,1,2.0
"13.188,77.63838",13.188001,77.638376,1,2.0
"12.84208,77.63838",12.842079,77.638376,1,2.0
"12.83982,77.6845",12.839818,77.684502,1,2.0
"12.83756,77.65683",12.837557,77.656827,1,2.0
"12.95286,77.70065",12.952864,77.700646,1,2.0
"12.95286,77.69603",12.952864,77.696033,1,2.0
"12.95286,77.68911",12.952864,77.689114,1,2.0
"12.96191,77.49769",12.961908,77.497694,1,2.0
"12.95965,77.74447",12.959647,77.744465,1,2.0
"12.95965,77.69834",12.959647,77.698339,1,2.0
"12.95965,77.65683",12.959647,77.656827,1,2.0
"12.9506,77.74447",12.950603,77.744465,1,2.0
"12.9506,77.61762",12.950603,77.61762,1,2.0
"12.96191,77.54612",12.961908,77.546125,1,2.0
"13.0433,77.60148",13.043301,77.601476,1,2.0
"13.19704,77.66836",13.197045,77.668358,1,2.0
"13.19478,77.71218",13.194784,77.712177,1,2.0
"13.19478,77.69834",13.194784,77.698339,1,2.0
"13.19478,77.68911",13.194784,77.689114,1,2.0
"13.19478,77.68681",13.194784,77.686808,1,2.0
"13.19478,77.6822",13.194784,77.682196,1,2.0
"12.80138,77.70295",12.801382,77.702952,1,2.0
"13.24452,77.70987",13.244524,77.709871,1,2.0
"13.24226,77.70526",13.242263,77.705258,1,2.0
"13.24226,77.70295",13.242263,77.702952,1,2.0
"13.24,77.71218",13.240002,77.712177,1,2.0
"13.24,77.70295",13.240002,77.702952,1,2.0
"13.20383,77.67758",13.203827,77.677583,1,2.0
"13.20383,77.67528",13.203827,77.675277,1,2.0
"12.95739,77.49539",12.957386,77.495387,1,2.0
"13.03878,77.57149",13.038779,77.571494,1,2.0
"13.03878,77.56688",13.038779,77.566882,1,2.0
"13.03652,77.66836",13.036519,77.668358,1,2.0
"13.04556,77.55074",13.045562,77.550738,1,2.0
"13.04556,77.54612",13.045562,77.546125,1,2.0
"13.04556,77.52306",13.045562,77.523063,1,2.0
"13.04556,77.49769",13.045562,77.497694,1,2.0
"13.0433,77.7583",13.043301,77.758303,1,2.0
"13.0433,77.61301",13.043301,77.613007,1,2.0
"12.88051,77.54151",12.880514,77.541513,1,2.0
"13.04104,77.57841",13.04104,77.578413,1,2.0
"13.04104,77.56688",13.04104,77.566882,1,2.0
"13.04104,77.54843",13.04104,77.548432,1,2.0
"13.04104,77.59917",13.04104,77.59917,1,2.0
"12.88051,77.63838",12.880514,77.638376,1,2.0
"12.88051,77.55074",12.880514,77.550738,1,2.0
